06/11/2010,141.57,142.5,138.56,138.71,"1,957,300","274,934,000",-2.64,-1.87%,,2.84%,/,/
06/10/2010,141.4,142.6,140.53,141.35,"1,178,200","166,836,000",-0.07,-0.05%,4,1.47%,/,/
06/09/2010,140.22,142.6,140.08,141.42,"1,805,400","255,195,000",1.3,0.93%,,1.80%,/,/
06/08/2010,141.06,141.88,139,140.12,"1,439,500","202,332,000",-0.94,-0.67%,,2.07%,/,/
06/07/2010,137,142.27,136,141.06,"3,812,600","535,883,000",2.94,2.13%,,4.61%,/,/
06/04/2010,134.93,138.4,134.21,138.12,"3,003,700","410,659,000",3.09,2.29%,,3.12%,/,/
06/03/2010,134.99,136.5,133.4,135.03,"2,495,000","338,071,000",0.87,0.65%,,2.32%,/,/
06/02/2010,132.56,134.4,131.65,134.16,"2,189,000","291,695,000",1.53,1.15%,,2.09%,/,/
06/01/2010,131.75,133.46,130.5,132.63,"2,352,600","311,394,000",0.75,0.57%,,2.27%,/,/
05/31/2010,133.5,135.22,131.88,131.88,"2,355,000","314,718,000",-0.06,-0.05%,,2.53%,/,/
05/26/2010,131.5,132.66,130.16,131.94,"1,102,600","145,157,000",0.69,0.53%,,1.92%,/,/
05/25/2010,135.6,135.6,130.75,131.25,"2,205,100","292,445,000",-4.72,-3.47%,,3.71%,/,/
05/24/2010,134.99,136.5,134.3,135.97,"2,978,400","404,174,000",1.76,1.31%,,1.64%,/,/
05/21/2010,129.4,134.6,128.47,134.21,"2,734,200","362,008,000",2.73,2.08%,,4.77%,/,/
05/20/2010,129.45,133.33,129.01,131.48,"2,274,100","300,554,000",1.65,1.27%,,3.35%,/,/
05/19/2010,130.5,131.2,128.02,129.83,"1,079,900","140,245,000",-0.28,-0.22%,,2.48%,/,/
05/18/2010,130,130.97,126.18,130.11,"2,603,800","334,233,000",0.31,0.24%,,3.80%,/,/
05/17/2010,134.7,134.7,129.6,129.8,"1,764,400","231,881,000",-5.15,-3.82%,,3.94%,/,/
05/14/2010,134.88,136.11,134,134.95,"1,812,700","245,039,000",0.08,0.06%,,1.57%,/,/
05/13/2010,133.23,135.7,133.23,134.87,"2,705,000","365,165,000",1.69,1.27%,,1.85%,/,/
05/12/2010,133.29,134,130,133.18,"2,164,400","285,568,000",-0.48,-0.36%,,3.08%,/,/
05/11/2010,135.59,136,132.83,133.66,"3,363,300","450,669,000",0.12,0.09%,3,2.39%,/,/
05/10/2010,132,136,132,133.54,"6,619,300","888,887,000",3.53,2.72%,,3.03%,/,/
05/07/2010,126,130.37,125.5,130.01,"3,125,500","401,358,000",2.66,2.09%,,3.88%,/,/
05/06/2010,131,131,127.3,127.35,"2,824,100","364,016,000",-3.44,-2.63%,,2.91%,/,/
05/05/2010,127.8,131.24,127.3,130.79,"3,383,900","440,484,000",2.15,1.67%,,3.10%,/,/
05/04/2010,127.99,129.56,126.89,128.64,"2,397,600","308,505,000",-0.39,-0.30%,,2.10%,/,/
04/30/2010,131.43,131.43,127.75,129.03,"8,556,700","1,102,903,000",-5.22,-3.89%,,2.88%,/,/
04/29/2010,132.56,135.26,132.56,134.25,"3,450,200","464,125,000",2.12,1.60%,,2.04%,/,/
04/28/2010,132,133.4,131,132.13,"2,628,800","347,145,000",-0.82,-0.62%,,1.83%,/,/
04/27/2010,136.89,136.89,132.7,132.95,"5,823,500","781,869,000",-3.98,-2.91%,,3.16%,/,/
04/26/2010,139,139.58,136.9,136.93,"10,703,700","1,480,341,000",-6.9,-4.80%,,1.96%,/,/
04/23/2010,148,149.6,143.1,143.83,"6,668,700","972,163,000",-4.73,-3.18%,,4.54%,/,/
04/22/2010,147.35,149.25,146.03,148.56,"3,706,400","549,561,000",0.54,0.36%,,2.21%,/,/
04/21/2010,143.5,148.21,141.71,148.02,"6,336,600","922,574,000",4.5,3.14%,,4.59%,/,/
04/20/2010,146,146,140.12,143.52,"4,938,800","704,503,000",-2.64,-1.81%,,4.20%,/,/
04/19/2010,148.01,149.55,145.85,146.16,"4,133,300","609,861,000",-1.82,-1.23%,,2.54%,/,/
04/16/2010,147.47,149.51,146.8,147.98,"2,939,600","434,501,000",0.5,0.34%,,1.85%,/,/
04/15/2010,150.65,150.65,147,147.48,"4,061,800","602,139,000",-3.04,-2.02%,,2.48%,/,/
04/14/2010,150.87,150.87,148.26,150.52,"4,636,900","693,803,000",0.64,0.43%,,1.76%,/,/
04/13/2010,147.4,150.99,146.9,149.88,"5,430,600","807,781,000",2.59,1.76%,,2.78%,/,/
04/12/2010,149.2,149.78,146.78,147.29,"3,851,500","568,872,000",-1.85,-1.24%,,2.04%,/,/
04/09/2010,150.01,150.6,147.79,149.14,"5,441,900","809,628,000",-1.37,-0.91%,,1.90%,/,/
04/08/2010,152.16,152.17,150,150.51,"3,292,200","497,206,000",-1.62,-1.06%,,1.45%,/,/
04/07/2010,151.87,152.85,151.22,152.13,"4,106,200","623,780,000",0.29,0.19%,,1.08%,/,/
04/06/2010,151.9,152.99,151.3,151.84,"5,312,300","806,705,000",-0.79,-0.52%,,1.12%,/,/
04/02/2010,158,158,151.6,152.63,"15,428,200","-1,935,208,296",-7.43,-4.64%,,4.22%,/,/
04/01/2010,158.78,160.5,158.76,160.06,"2,398,100","383,229,000",1.3,0.82%,,1.10%,/,/
03/31/2010,159.97,161.62,158.5,158.76,"1,490,600","237,597,000",-1.25,-0.78%,,1.97%,/,/
03/30/2010,161.76,161.96,159.5,160.01,"1,901,300","304,982,000",-1.71,-1.06%,,1.54%,/,/
03/29/2010,159.7,161.97,159.01,161.72,"3,147,600","505,627,000",2.06,1.29%,,1.86%,/,/
03/26/2010,158.17,160.88,158.08,159.66,"2,052,800","328,240,000",1.76,1.11%,,1.77%,/,/
03/25/2010,158.9,158.9,157.8,157.9,"981,400","155,142,000",-1.25,-0.79%,,0.70%,/,/
03/24/2010,157.58,159.78,157.55,159.15,"2,017,600","320,612,000",1.87,1.19%,,1.42%,/,/
03/23/2010,157.81,158.48,156.92,157.28,"1,833,000","288,786,000",-0.72,-0.46%,,0.99%,/,/
03/22/2010,159.24,159.6,157.68,158,"2,300,900","364,455,000",-0.76,-0.48%,,1.22%,/,/
03/19/2010,158.88,159.34,158,158.76,"1,336,200","212,047,000",0.35,0.22%,,0.85%,/,/
03/18/2010,160.58,161.37,157.75,158.41,"1,472,700","234,365,000",-2.1,-1.31%,,2.29%,/,/
03/17/2010,158.98,160.58,158.9,160.51,"1,871,100","298,973,000",1.57,0.99%,,1.06%,/,/
03/16/2010,158.7,159.65,157.9,158.94,"776,500","123,285,000",0.24,0.15%,,1.11%,/,/
03/15/2010,161.91,161.91,157.9,158.7,"1,580,900","251,339,000",-3.22,-1.99%,,2.54%,/,/
03/12/2010,163.02,163.67,161.59,161.92,"1,219,300","197,700,000",-1.09,-0.67%,,1.29%,/,/
03/11/2010,163.86,164.45,162.58,163.01,"1,351,900","220,770,000",-0.65,-0.40%,,1.15%,/,/
03/10/2010,163.27,163.7,162.9,163.66,"1,181,500","192,985,000",0.49,0.30%,3,0.49%,/,/
03/09/2010,163.2,163.7,162.7,163.17,"1,234,100","201,438,000",-0.01,-0.01%,,0.61%,/,/
03/08/2010,164.48,164.98,162.8,163.18,"2,326,000","380,035,000",-1.23,-0.75%,,1.34%,/,/
03/05/2010,165.15,165.45,164.28,164.41,"977,100","160,822,000",-0.73,-0.44%,,0.71%,/,/
03/04/2010,166.02,166.85,164,165.14,"1,416,900","234,441,000",-0.52,-0.31%,,1.74%,/,/
03/03/2010,165.99,166.24,164.93,165.66,"1,423,300","235,471,000",0.06,0.04%,,0.79%,/,/
03/02/2010,166.61,166.79,164.9,165.6,"1,718,300","284,525,000",-0.64,-0.38%,,1.15%,/,/
03/01/2010,166.45,167.45,165.99,166.24,"2,173,500","361,551,000",-0.6,-0.36%,,0.88%,/,/
02/26/2010,168.98,168.98,166.6,166.84,"1,033,900","173,029,000",-1.41,-0.84%,,1.43%,/,/
02/25/2010,166.9,170,166.9,168.25,"1,531,400","258,221,000",0.33,0.20%,,1.86%,/,/
02/24/2010,166.76,168.6,165.5,167.92,"990,500","165,406,000",1.17,0.70%,,1.87%,/,/
02/23/2010,169.25,170.5,164.7,166.75,"2,356,300","391,602,000",-2.33,-1.38%,,3.52%,/,/
02/22/2010,173,173.1,169.07,169.08,"1,217,900","207,128,000",-4.01,-2.32%,,2.38%,/,/
02/12/2010,173.97,174.2,172.2,173.09,"934,700","161,900,000",-0.29,-0.17%,,1.16%,/,/
02/11/2010,171.8,174.44,171.6,173.38,"1,494,600","259,255,000",1.55,0.90%,,1.66%,/,/
02/10/2010,172,172.59,170.7,171.83,"639,900","109,831,000",0.72,0.42%,3,1.11%,/,/
02/09/2010,172,173.33,170.53,171.11,"1,415,200","243,173,000",-0.12,-0.07%,,1.64%,/,/
02/08/2010,171.25,175.6,170.52,171.23,"3,149,700","548,229,000",-0.02,-0.01%,,2.98%,/,/
02/05/2010,167.61,171.88,167,171.25,"2,623,500","445,745,000",2.65,1.57%,,2.92%,/,/
02/04/2010,165.9,169.25,165.13,168.6,"2,247,600","376,704,000",2.67,1.61%,,2.50%,/,/
02/03/2010,166.21,168.1,164.2,165.93,"2,303,500","382,975,000",-0.59,-0.35%,,2.38%,/,/
02/02/2010,168,170,166.29,166.52,"1,549,400","260,427,000",-2.37,-1.40%,,2.23%,/,/
02/01/2010,168.88,169.58,167.01,168.89,"2,965,600","499,868,000",0.35,0.21%,,1.54%,/,/
01/29/2010,169.95,170.2,167.68,168.54,"3,717,300","628,193,000",-0.66,-0.39%,,1.50%,/,/
01/28/2010,163.86,170.35,163.5,169.2,"3,026,800","507,717,000",5.22,3.18%,,4.19%,/,/
01/27/2010,166.03,167.78,163.6,163.98,"1,931,700","320,766,000",-2.72,-1.63%,,2.56%,/,/
01/26/2010,168.27,170.17,164.6,166.7,"3,289,000","553,153,000",0.66,0.40%,,3.38%,/,/
01/25/2010,163.85,167.3,162.51,166.04,"2,324,000","385,582,000",1.91,1.16%,,2.95%,/,/
01/22/2010,166.6,167.29,161.89,164.13,"2,543,300","416,306,000",-2.6,-1.56%,,3.34%,/,/
01/21/2010,165.86,168.38,165.5,166.73,"1,725,800","287,780,000",0.81,0.49%,,1.74%,/,/
01/20/2010,169.91,170.15,165.8,165.92,"2,097,300","353,316,000",-3.85,-2.27%,,2.62%,/,/
01/19/2010,170.99,171.5,169.5,169.77,"1,781,900","302,798,000",-1.21,-0.71%,,1.18%,/,/
01/18/2010,170,172.26,169.9,170.98,"2,146,200","368,486,000",1.11,0.65%,3,1.39%,/,/
01/15/2010,168.51,173.38,168.51,169.87,"4,593,900","788,329,000",1.33,0.79%,,2.89%,/,/
01/14/2010,162,169.2,162,168.54,"4,645,500","775,472,000",7.1,4.40%,,4.44%,/,/
01/13/2010,163.99,165.15,161,161.44,"3,792,500","621,262,000",-4.21,-2.54%,,2.58%,/,/
01/12/2010,161.45,166.17,160.61,165.65,"3,106,400","509,374,000",4.36,2.70%,,3.46%,/,/
01/11/2010,163.6,164.9,160.5,161.29,"2,446,200","395,564,000",-0.71,-0.44%,,2.74%,/,/
01/08/2010,164,164,160.1,162,"3,670,300","593,163,000",-1.72,-1.05%,,2.44%,/,/
01/07/2010,166.76,167.19,161.88,163.72,"4,882,600","801,446,000",-3.04,-1.82%,,3.28%,/,/
01/06/2010,168.99,169.5,166.31,166.76,"3,989,000","666,074,000",-2.68,-1.58%,,1.92%,/,/
01/05/2010,170.99,171.5,169,169.44,"3,151,400","535,721,000",-0.5,-0.29%,,1.48%,/,/
01/04/2010,172,172,169.31,169.94,"4,430,500","753,406,000",0.12,0.07%,,1.59%,/,/
12/31/2009,169.23,170.05,168.8,169.82,"2,993,500","507,307,000",0.74,0.44%,,0.74%,/,/
12/30/2009,171.49,171.49,168,169.08,"4,825,500","815,388,000",-2.12,-1.24%,,2.08%,/,/
12/29/2009,171.49,171.74,169.8,171.2,"2,152,800","367,266,000",0.8,0.47%,4,1.14%,/,/
12/28/2009,170.2,171.96,169.5,170.4,"2,790,600","474,641,000",-0.04,-0.02%,,1.45%,/,/
12/25/2009,172.45,173,169.19,170.44,"3,184,700","542,383,000",-2.01,-1.17%,,2.25%,/,/
12/24/2009,167,173.93,166.81,172.45,"3,820,400","655,733,000",4.77,2.84%,,4.27%,/,/
12/23/2009,166.84,168.1,166.03,167.68,"2,091,900","350,287,000",0.81,0.49%,3,1.25%,/,/
12/22/2009,168.19,168.5,165.5,166.87,"1,626,500","271,985,000",-0.9,-0.54%,,1.81%,/,/
12/21/2009,166,169.23,166,167.77,"1,812,400","303,593,000",2.51,1.52%,,1.95%,/,/
12/18/2009,166,166.09,163.5,165.26,"1,831,000","302,161,000",-1.08,-0.65%,,1.58%,/,/
12/17/2009,170.11,170.11,166.1,166.34,"2,795,800","469,718,000",-3.06,-1.81%,,2.41%,/,/
12/16/2009,172.9,172.91,168.79,169.4,"3,265,100","555,678,000",-3.52,-2.04%,,2.44%,/,/
12/15/2009,174.5,175,171.85,172.92,"2,079,200","359,288,000",-1.46,-0.84%,,1.83%,/,/
12/14/2009,175.5,175.5,172.86,174.38,"2,118,300","368,763,000",-0.53,-0.30%,,1.53%,/,/
12/11/2009,175.01,175.97,173.5,174.91,"1,659,400","290,070,000",0.49,0.28%,,1.42%,/,/
12/10/2009,174.02,174.55,172.38,174.42,"1,640,500","284,682,000",1.61,0.93%,,1.26%,/,/
12/09/2009,174,174.44,171.8,172.81,"1,782,400","308,030,000",-1.75,-1.00%,,1.54%,/,/
12/08/2009,176.57,178,173.5,174.56,"2,614,500","456,592,000",-1.97,-1.12%,,2.59%,/,/
12/07/2009,180,181.06,174.8,176.53,"4,568,300","808,970,000",5.63,3.29%,,3.58%,/,/
12/04/2009,173.9,173.9,169.01,170.9,"3,103,600","530,121,000",-3,-1.73%,,2.89%,/,/
12/03/2009,175.99,176.02,171.65,173.9,"2,500,600","433,468,000",-2.24,-1.27%,,2.55%,/,/
12/02/2009,177.24,177.44,173.88,176.14,"2,059,700","362,529,000",-1.1,-0.62%,3,2.05%,/,/
12/01/2009,172.75,178.2,172.02,177.24,"3,958,000","698,057,000",3.33,1.91%,,3.59%,/,/
11/30/2009,166.98,174.44,165.4,173.91,"4,374,700","749,611,000",8.7,5.27%,,5.47%,/,/
11/27/2009,168.32,168.6,165.06,165.21,"2,467,000","411,860,000",-3.28,-1.95%,,2.14%,/,/
11/26/2009,174.89,174.89,168.4,168.49,"2,650,200","452,466,000",-5.57,-3.20%,,3.85%,/,/
11/25/2009,169.9,174.88,169.9,174.06,"3,223,400","557,389,000",4.22,2.48%,,2.93%,/,/
11/24/2009,172.89,177.11,169.6,169.84,"4,338,000","757,144,000",-1.94,-1.13%,,4.43%,/,/
11/23/2009,169.1,172,168.83,171.78,"3,533,100","602,279,000",2.92,1.73%,,1.88%,/,/
11/20/2009,170.03,170.5,168.46,168.86,"2,313,400","391,813,000",-1.25,-0.73%,,1.21%,/,/
11/19/2009,171.08,172.79,169.2,170.11,"1,710,900","291,817,000",-0.85,-0.50%,,2.12%,/,/
11/18/2009,172.82,174.4,170.85,170.96,"1,644,100","282,835,000",-3.04,-1.75%,3,2.08%,/,/
11/17/2009,174,175,168.8,174,"2,940,000","506,411,000",0.12,0.07%,,3.67%,/,/
11/16/2009,168.88,175.53,168.88,173.88,"4,148,100","721,756,000",5.31,3.15%,,3.94%,/,/
11/13/2009,166.6,170.3,165.23,168.57,"5,010,800","845,849,000",2.07,1.24%,,3.07%,/,/
11/12/2009,163.45,167.61,163.2,166.5,"4,262,100","706,941,000",3.08,1.88%,,2.70%,/,/
11/11/2009,160.15,165.8,160.15,163.42,"4,275,800","698,930,000",3.07,1.91%,,3.53%,/,/
11/10/2009,160.43,161.61,159,160.35,"3,287,900","527,632,000",0.46,0.29%,,1.64%,/,/
11/09/2009,161.04,161.8,159.3,159.89,"1,847,600","295,939,000",-1.15,-0.71%,,1.57%,/,/
11/06/2009,163.11,163.19,160.31,161.04,"2,642,200","427,267,000",-1.29,-0.79%,,1.80%,/,/
11/05/2009,162.49,163.35,161.51,162.33,"2,002,900","325,199,000",-0.2,-0.12%,,1.14%,/,/
11/04/2009,159.87,163.01,159,162.53,"3,361,300","543,719,000",2.65,1.66%,,2.52%,/,/
11/03/2009,160,161.4,159.06,159.88,"2,011,900","322,723,000",-0.13,-0.08%,,1.47%,/,/
11/02/2009,156,160.1,155.48,160.01,"3,202,100","506,827,000",2.4,1.52%,,2.97%,/,/
10/30/2009,157.5,157.89,156.3,157.61,"2,750,400","432,309,000",1.25,0.80%,,1.02%,/,/
10/29/2009,156.4,158.38,155.6,156.36,"2,056,600","323,782,000",-1.07,-0.68%,,1.79%,/,/
10/28/2009,156.1,157.85,155.8,157.43,"1,914,200","300,202,000",1.44,0.92%,,1.32%,/,/
10/27/2009,156.59,157,155.5,155.99,"2,542,900","396,335,000",-0.6,-0.38%,,0.96%,/,/
10/26/2009,159.97,159.98,156.26,156.59,"4,564,500","716,062,000",-2.72,-1.71%,,2.38%,/,/
10/23/2009,158.92,160.2,158.3,159.31,"4,651,600","739,673,000",0.39,0.25%,4,1.20%,/,/
10/22/2009,160.1,161.97,157.98,158.92,"3,681,800","585,367,000",-1.97,-1.22%,,2.53%,/,/
10/21/2009,165,165,160.8,160.89,"3,808,400","617,368,000",-4.54,-2.74%,,2.61%,/,/
10/20/2009,162.7,165.6,161.01,165.43,"4,078,900","666,677,000",2.94,1.81%,,2.85%,/,/
10/19/2009,160.21,162.5,158.95,162.49,"4,364,000","698,075,000",2.51,1.57%,,2.23%,/,/
10/16/2009,161.12,162,159.16,159.98,"2,798,700","447,652,000",-1.16,-0.72%,,1.78%,/,/
10/15/2009,164.87,164.87,160.41,161.14,"2,811,300","454,983,000",-3.14,-1.91%,,2.78%,/,/
10/14/2009,166.46,166.49,163.11,164.28,"3,730,000","612,460,000",-1.61,-0.97%,,2.07%,/,/
10/13/2009,166.01,168.49,164.5,165.89,"1,023,800","170,055,000",-1.13,-0.68%,,2.43%,/,/
10/12/2009,169,169.99,166.9,167.02,"876,300","147,503,000",-1.34,-0.80%,,1.85%,/,/
10/09/2009,166.8,168.99,166.7,168.36,"1,250,700","210,258,000",3.5,2.12%,,1.37%,/,/
09/30/2009,163.99,166.78,163,164.86,"1,288,300","212,533,000",2.62,1.61%,,2.32%,/,/
09/29/2009,164,165,161.5,162.24,"1,542,400","251,535,000",-1.86,-1.13%,,2.17%,/,/
09/28/2009,164.6,166.51,164,164.1,"1,345,400","222,875,000",-0.39,-0.24%,5,1.53%,/,/
09/25/2009,162,166.66,162,164.49,"1,852,900","304,629,000",2.87,1.78%,,2.88%,/,/
09/24/2009,165,165,159.76,161.62,"1,878,700","302,999,000",-3.57,-2.16%,,3.28%,/,/
09/23/2009,169.69,170.9,165,165.19,"2,121,500","356,416,000",-4.4,-2.59%,,3.58%,/,/
09/22/2009,165.11,171.69,164.48,169.59,"4,097,500","697,324,000",4.17,2.52%,,4.38%,/,/
09/21/2009,161.33,165.6,159.2,165.42,"2,613,000","422,890,000",2.64,1.62%,,4.02%,/,/
09/18/2009,164.8,164.85,162,162.78,"1,841,200","301,102,000",-1.99,-1.21%,,1.76%,/,/
09/17/2009,164.8,165.75,164.41,164.77,"1,669,500","275,361,000",0.01,0.01%,3,0.82%,/,/
09/16/2009,165.03,166.9,162.88,164.76,"1,343,200","219,955,000",-0.79,-0.48%,,2.47%,/,/
09/15/2009,167.2,168.81,164.23,165.55,"1,781,700","294,649,000",-1.53,-0.92%,,2.79%,/,/
09/14/2009,168.05,169,166.8,167.08,"1,555,200","260,574,000",0.31,0.19%,,1.32%,/,/
09/11/2009,165.9,168,163.9,166.77,"1,347,200","224,261,000",0.82,0.49%,,2.50%,/,/
09/10/2009,164.3,166.1,162.5,165.95,"1,325,500","218,829,000",1.61,0.98%,4,2.22%,/,/
09/09/2009,166.45,168.99,162,164.34,"3,120,300","512,039,000",-2.11,-1.27%,,4.31%,/,/
09/08/2009,161.9,168.2,159.12,166.45,"3,449,100","572,754,000",4.56,2.82%,,5.71%,/,/
09/07/2009,156.42,165.5,156.28,161.89,"3,884,600","630,054,000",6.52,4.20%,,5.90%,/,/
09/04/2009,154.99,156,153,155.37,"2,155,500","332,588,000",0.26,0.17%,,1.96%,/,/
09/03/2009,150.05,155.5,150.02,155.11,"1,915,700","293,429,000",4.29,2.84%,,3.65%,/,/
09/02/2009,150.98,151.95,149.56,150.82,"1,615,700","243,222,000",-0.73,-0.48%,,1.60%,/,/
09/01/2009,150,155.3,149.97,151.55,"2,063,300","313,195,000",1.56,1.04%,,3.55%,/,/
08/31/2009,158,158.01,149.5,149.99,"3,733,400","568,179,000",-9.28,-5.83%,,5.69%,/,/
08/28/2009,161,162.7,159,159.27,"2,405,000","386,204,000",-2.07,-1.28%,,2.33%,/,/
08/27/2009,158.88,162.68,158,161.34,"2,216,200","356,998,000",2.15,1.35%,,2.96%,/,/
08/26/2009,153.53,160.5,153.53,159.19,"2,235,500","353,414,000",3.28,2.10%,,4.54%,/,/
08/25/2009,157.9,157.9,152.1,155.91,"2,450,200","377,948,000",-2.5,-1.58%,,3.81%,/,/
08/24/2009,156.99,158.99,156.55,158.41,"1,341,800","212,009,000",1.9,1.21%,,1.56%,/,/
08/21/2009,152.01,157,151.01,156.51,"2,474,400","383,637,000",4.52,2.97%,,3.97%,/,/
08/20/2009,149,152.5,148,151.99,"3,460,000","522,726,000",2.38,1.59%,,3.04%,/,/
08/19/2009,151.97,155.1,148,149.61,"3,357,700","509,879,000",-0.54,-0.36%,,4.80%,/,/
08/18/2009,148.5,152.16,148.01,150.15,"2,984,000","448,108,000",0.61,0.41%,,2.80%,/,/
08/17/2009,155.1,157.46,147.88,149.54,"2,975,100","451,438,000",-8.24,-5.22%,,6.48%,/,/
08/14/2009,162.99,162.99,156,157.78,"2,470,700","390,425,000",-5.16,-3.17%,,4.48%,/,/
08/13/2009,162.88,166.25,159.8,162.94,"3,376,900","544,006,000",-3.32,-2.00%,,4.04%,/,/
08/12/2009,169.9,175.5,162,166.26,"4,140,500","698,629,000",-3.74,-2.20%,,8.33%,/,/
08/11/2009,163.88,172.5,161.66,170,"3,630,800","611,325,000",6.5,3.98%,,6.71%,/,/
08/10/2009,164.01,165,158.88,163.5,"2,929,900","472,003,000",-0.38,-0.23%,,3.85%,/,/
08/07/2009,166.8,170,161.56,163.88,"5,786,800","953,138,000",-1.19,-0.72%,,5.22%,/,/
08/06/2009,161.01,166.5,160.1,165.07,"3,944,300","644,497,000",1.3,0.79%,,4.00%,/,/
08/05/2009,154.7,163.89,154.7,163.77,"5,544,900","893,444,000",9.64,6.25%,,5.94%,/,/
08/04/2009,157.02,157.02,152.6,154.13,"2,143,600","329,546,000",-1.58,-1.01%,,2.90%,/,/
08/03/2009,152,158.58,152,155.71,"4,445,900","693,625,000",5.69,3.79%,,4.33%,/,/
07/31/2009,150.99,150.99,148.65,150.02,"3,299,300","494,145,000",0.19,0.13%,3,1.57%,/,/
07/30/2009,151.7,151.7,146.51,149.83,"2,755,100","410,416,000",1.82,1.23%,,3.54%,/,/
07/29/2009,153.3,156.15,144,148.01,"3,695,600","556,653,000",-5.19,-3.39%,,8.44%,/,/
07/28/2009,153.1,158.97,152.6,153.2,"3,623,000","564,424,000",0.09,0.06%,,4.17%,/,/
07/27/2009,147.49,153.5,147.49,153.11,"6,453,200","969,452,000",6.11,4.16%,,4.07%,/,/
07/24/2009,146.58,150.79,146.28,147,"4,537,100","673,883,000",0.72,0.49%,,3.08%,/,/
07/23/2009,147.85,147.99,146.01,146.28,"1,725,000","253,177,000",-1.13,-0.77%,3,1.36%,/,/
07/22/2009,147,148.39,145.7,147.41,"2,503,700","366,602,000",0.09,0.06%,,1.85%,/,/
07/21/2009,148.9,150.2,146.97,147.32,"4,222,100","627,820,000",-0.79,-0.53%,,2.20%,/,/
07/20/2009,148,149.6,146.98,148.11,"3,873,800","572,070,000",0.2,0.14%,,1.78%,/,/
07/17/2009,148.73,150.49,147.7,147.91,"1,410,100","210,099,000",-0.54,-0.36%,,1.89%,/,/
07/16/2009,150.51,151,147.95,148.45,"3,643,100","542,210,000",-1.58,-1.05%,,2.06%,/,/
07/15/2009,153.3,154.28,149.97,150.03,"3,159,900","477,907,000",-3.27,-2.13%,,2.87%,/,/
07/14/2009,153.19,154.35,152,153.3,"2,664,500","408,476,000",0.03,0.02%,,1.55%,/,/
07/13/2009,152.35,154,149.33,153.27,"3,976,600","601,704,000",1.1,0.72%,,3.13%,/,/
07/10/2009,147.6,153.5,147.37,152.17,"2,977,100","451,972,000",4.95,3.36%,,4.16%,/,/
07/09/2009,143.21,148.49,143.21,147.22,"3,464,300","505,223,000",3.29,2.29%,,3.69%,/,/
07/08/2009,143.5,145.15,141.5,143.93,"2,651,600","378,381,000",-1.61,-1.11%,,2.58%,/,/
07/07/2009,143.94,148.01,143.01,145.54,"2,740,600","399,774,000",1.62,1.13%,,3.50%,/,/
07/06/2009,145,145.98,142.8,143.92,"2,949,200","423,755,000",-2,-1.37%,,2.23%,/,/
07/03/2009,147,149,145.4,145.92,"2,573,900","376,553,000",-2.03,-1.37%,,2.48%,/,/
07/02/2009,145.6,150.96,143.7,147.95,"2,699,100","395,318,000",2.3,1.58%,,5.05%,/,/
07/01/2009,146.6,148,144.98,145.65,"1,935,700","281,760,000",-2.36,-1.59%,3,2.08%,/,/
06/30/2009,148.5,150.3,144.8,148.01,"2,455,400","359,600,000",0.29,0.20%,,3.80%,/,/
06/29/2009,138.01,149.01,137.3,147.72,"3,801,600","553,073,000",10.72,7.82%,,8.53%,/,/
06/26/2009,136,138,136,137,"1,826,300","250,834,000",1.11,0.82%,,1.47%,/,/
06/25/2009,132.99,136.2,132.01,135.89,"2,183,500","295,201,000",3.9,2.95%,,3.17%,/,/
06/24/2009,133.3,134,131.01,131.99,"2,093,700","276,527,000",-1.38,-1.03%,3,2.28%,/,/
06/23/2009,131.8,134.5,129.56,133.37,"2,758,900","364,100,000",0.4,0.30%,,3.81%,/,/
06/22/2009,137.5,138.2,132.88,132.97,"2,118,200","285,553,000",-3.95,-2.88%,,4.00%,/,/
06/19/2009,136.98,138.69,135.6,136.92,"1,853,400","253,254,000",-0.95,-0.69%,,2.28%,/,/
06/18/2009,137,138.5,135.5,137.87,"4,119,100","564,073,000",0.22,0.16%,,2.21%,/,/
06/17/2009,135.35,138.5,135.2,137.65,"2,258,400","310,522,000",1.96,1.44%,,2.44%,/,/
06/16/2009,135.8,137.15,134,135.69,"2,004,000","271,545,000",-0.55,-0.40%,,2.35%,/,/
06/15/2009,130.05,136.6,130.05,136.24,"4,408,200","592,084,000",5.63,4.31%,,5.04%,/,/
06/12/2009,133.67,135.8,129.2,130.61,"2,703,600","357,605,000",-2.68,-2.01%,,5.11%,/,/
06/11/2009,131.28,136.5,131.28,133.29,"3,973,900","533,436,000",1.99,1.52%,,3.98%,/,/
06/10/2009,131.69,133.03,130.01,131.3,"2,647,700","348,307,000",0.06,0.05%,,2.32%,/,/
06/09/2009,127.6,135,127.2,131.24,"7,330,400","969,553,000",3.64,2.85%,,6.13%,/,/
06/08/2009,127.2,129.05,125,127.6,"3,688,700","469,786,000",1.54,1.22%,,3.24%,/,/
06/05/2009,118.66,129.7,118.65,126.06,"7,774,100","973,346,000",6.8,5.70%,,9.31%,/,/
06/04/2009,119.8,120.02,117.9,119.26,"4,653,400","553,192,000",-0.46,-0.38%,3,1.80%,/,/
06/03/2009,119.88,120.19,117.82,119.72,"2,924,600","347,247,000",-0.16,-0.13%,,2.01%,/,/
06/02/2009,117.02,120.96,117.02,119.88,"5,016,900","600,395,000",2.12,1.80%,,3.37%,/,/
06/01/2009,115.01,118.1,114.71,117.76,"4,592,100","537,474,000",2.99,2.61%,,2.96%,/,/
